kind	symbol	crate	path:line	vis	doc1行	署名
variant	ScreenshotAlreadyScheduled	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:21	default		unit
enum	RenderMode	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:210	public	Aim for beauty or determinism?	
variant	Beautiful	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:213	default	Default render mode	unit
variant	Deterministic	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:218	default	Try to produce consistent results across different GPUs and drivers.	unit
function	clone	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:225	default		(self: &Self) -> BlendWithBackground
function	default	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:225	default		() -> BlendWithBackground
function	eq	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:225	default		(self: &Self, other: &BlendWithBackground) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:225	default		(self: &Self, f: &mut Formatter) -> Result
enum	BlendWithBackground	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:226	public	How the `composite` step combines a view's render result with the background.	
variant	No	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:229	default	Don't blend; the view's result fully overwrites whatever was there before.	unit
variant	AlphaToCoverage	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:236	default	Blend with the background, applying a workaround for alpha-to-coverage MSAA.	unit
struct_field	0	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:24	default		DebugOverlayError
variant	InvalidDebugOverlay	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:24	default		tuple(1)
variant	Premultiplied	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:242	default	Blend with the background, treating the view's result as already premultiplied alpha.	unit
function	fmt	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:246	default		(self: &Self, f: &mut Formatter) -> Result
struct	TargetConfiguration	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:247	public	Basic configuration for a target view.	
struct_field	name	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:248	public		Label
struct_field	render_mode	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:251	public	Aim for beauty or determinism?	RenderMode
struct_field	resolution_in_pixel	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:254	public	The viewport resolution in physical pixels.	[u32; N]
struct_field	view_from_world	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:255	public		IsoTransform
struct_field	projection_from_view	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:256	public		Projection
struct_field	viewport_transformation	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:269	public	Defines a viewport transformation from the projected space to the final image space.	RectTransform
variant	ExternalResolvedFormat	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:27	default		struct{1}
struct_field	got	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:27	default		TextureFormat
struct_field	pixels_per_point	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:276	public	How many pixels are there per point.	f32
struct_field	outline_config	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:278	public		Option<OutlineConfig>
struct_field	blend_with_background	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:281	public	How the `composite` step combines the view's result with the background.	BlendWithBackground
struct_field	picking_config	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:287	public	Configuration for the picking layer if any.	Option<ViewPickingConfiguration>
function	default	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:291	default		() -> Self
variant	ExternalResolvedSize	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:30	default		struct{2}
struct_field	expected	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:30	default		[u32; N]
struct_field	got	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:30	default		[u32; N]
function	fmt	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:321	default		(self: &Self, f: &mut Formatter) -> Result
struct	ViewPickingConfiguration	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:322	public	Configures the readback of a rectangle from the picking layer.	
struct_field	picking_rect	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:324	public	The rectangle to read back from the picking layer.	RectInt
struct_field	readback_identifier	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:327	public	Identifier to be passed to the readback result.	GpuReadbackIdentifier
variant	ExternalResolvedUsage	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:33	default		unit
struct_field	show_debug_view	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:330	public	Whether to draw a debug view of the picking layer when compositing the final view.	bool
struct	ViewBuilder	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:38	public	The highest level rendering block in `re_renderer`.	
function	main_target_default_msaa_state	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:404	public	Default multisample state that any [`wgpu::RenderPipeline`] drawing to the main target needs to use.	(config: &RenderConfig, need_alpha_to_coverage: bool) -> MultisampleState
function	new	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:450	public	Creates a view with an identity that can remain stable across builder instances.	(ctx: &RenderContext, config: TargetConfiguration, view_id: ViewBuilderId) -> Result<Self, ViewBuilderError>
function	clone	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:52	default		(self: &Self) -> ViewBuilderId
function	eq	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:52	default		(self: &Self, other: &ViewBuilderId) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:52	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:52	default		(self: &Self, state: &mut __H)
function	heap_size_bytes	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:52	default		(self: &Self) -> u64
struct	ViewBuilderId	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:53	public	Stable identity of a rendered view.	
function	new	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:56	public		(id: u64) -> Self
function	new_with_external_resolved	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:726	public	Motolii presentable seam(裁定256). Does not change [`Self::new`].	(ctx: &RenderContext, config: TargetConfiguration, view_id: ViewBuilderId, texture: &Texture) -> Result<Self, ViewBuilderError>
type_alias	SharedViewBuilder	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:81	public	[`ViewBuilder`] that can be shared between threads.	
function	clone	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:85	default		(self: &Self) -> OrthographicCameraMode
function	fmt	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:85	default		(self: &Self, f: &mut Formatter) -> Result
enum	OrthographicCameraMode	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:86	public	Configures the camera placement in the orthographic frustum,	
variant	NearPlaneCenter	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:94	default	Puts the view space origin into the middle of the screen.	unit
function	resolution_in_pixel	re-renderer	crates/viewer/re_renderer/src/view_builder.rs:985	public	Resolution in pixels as configured on view builder creation.	(self: &Self) -> [u32; N]
module	wgpu_buffer_types	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:1	public	Explicitly padded and/or aligned types following wgsl rules.	
struct	F32RowPadded	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:10	public		
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:101	default		(v: UVec2) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:108	default		([x, y]: [u8; N]) -> Self
struct_field	v	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:11	public		f32
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:117	default		(self: &Self) -> UVec2RowPadded
struct	UVec2RowPadded	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:118	public		
struct_field	x	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:119	public		u32
struct_field	padding0	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:12	public		f32
struct_field	y	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:120	public		u32
struct_field	padding0	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:121	public		u32
struct_field	padding1	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:122	public		u32
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:127	default		(v: UVec2) -> Self
struct_field	padding1	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:13	public		f32
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:139	default		([x, y]: [u8; N]) -> Self
struct_field	padding2	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:14	public		f32
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:150	default		(self: &Self) -> Vec3RowPadded
struct	Vec3RowPadded	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:151	public		
struct_field	x	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:152	public		f32
struct_field	y	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:153	public		f32
struct_field	z	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:154	public		f32
struct_field	padding	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:155	public		f32
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:160	default		(v: Vec3) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:172	default		(v: Vec3A) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:183	default		(self: &Self) -> Vec3Unpadded
struct	Vec3Unpadded	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:184	public		
struct_field	x	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:185	public		f32
struct_field	y	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:186	public		f32
struct_field	z	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:187	public		f32
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:19	default		(v: f32) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:192	default		(v: Vec3) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:203	default		(v: Vec3A) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:213	default		(self: &Self) -> Vec4
struct	Vec4	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:214	public		
struct_field	x	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:215	public		f32
struct_field	y	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:216	public		f32
struct_field	z	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:217	public		f32
struct_field	w	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:218	public		f32
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:223	default		(v: Vec4) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:235	default		(c: Rgba) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:247	default		(val: Vec4) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:253	default		(self: &Self) -> Mat3
struct	Mat3	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:254	public		
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:262	default		(m: Mat3) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:272	default		(self: &Self) -> Mat4
struct	Mat4	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:273	public		
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:282	default		(m: Mat4) -> Self
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:294	default		(m: Affine3A) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:30	default		(self: &Self) -> U32RowPadded
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:301	default		(val: Mat4) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:307	default		(self: &Self) -> Mat4x3
struct	Mat4x3	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:308	public		
struct	U32RowPadded	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:31	public		
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:317	default		(m: Affine3A) -> Self
struct_field	v	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:32	public		u32
struct_field	padding0	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:33	public		u32
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:332	default		(self: &Self) -> PaddingRow
function	default	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:332	default		() -> PaddingRow
struct	PaddingRow	re-renderer	crates/viewer/re_renderer/src/wgpu_buffer_types.rs:333	public	A Vec4 of pure padding (i.e. 16 bytes of padding)	
