kind	symbol	crate	path:line	vis	doc1行	署名
variant	Observe	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:130	default	`StageOverlay`(ホイール/中ボタンドラッグ)が計算済みの観測カメラ値を	tuple(1)
variant	ResetToRenderCamera	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:135	default	「カメラへ戻る」— 1アクション(既定割当 Shift+F、仮)。観測カメラを破棄して	unit
variant	CycleResolutionCap	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:140	default	Stage 下縁状態帯(裁定163 S 空間スコア): プレビュー解像度 cap のクリック	unit
variant	ToggleCheckerboard	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:146	default	Stage 下縁状態帯 — 市松トグル。**旧 `settings_pane::Message::	unit
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:163	default		(self: &Self) -> PreviewResolutionCap
function	default	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:163	default		() -> PreviewResolutionCap
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:163	default		(self: &Self, other: &PreviewResolutionCap) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:163	default		(self: &Self, f: &mut Formatter) -> Result
enum	PreviewResolutionCap	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:164	public	プレビュー解像度の上限。ユーザーが明示的に選ぶ cap — 実効スケールは	
variant	Auto	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:166	default		unit
variant	Half	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:167	default		unit
variant	Quarter	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:168	default		unit
function	next	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:174	public	クリック巡回の次の値(3値の wrap、`inspector_pane::next_blend_mode`	(self: Self) -> Self
function	effective_preview_scale	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:197	public	自動導出スケール(`auto_scale`、shell 側の sync 予算 sqrt スケールまたは	(auto_scale: f64, cap: PreviewResolutionCap) -> f64
function	state_band_view	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:244	public	Stage 下縁の状態帯そのもの(発注書 EXACT TARGET)。呼び出し側	(observation: Option<ObservationCamera>, resolution_cap: PreviewResolutionCap, auto_scale: f64, checkerboard: bool, dims: Dimensions, colors: Colors) -> Element<Message>
function	letterboxed_rect	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:313	public	comp を `bounds` へ letterbox で収めた実際の矩形(D8: letterbox は neutral)。	(bounds: Rectangle, comp: CompSpec) -> Option<Rectangle>
function	zoom_at_screen_point	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:364	public	カーソル位置を不動点にしてズームする(裁定157・EXACT TARGET 1「ホイール=	(current: ObservationCamera, bounds: Rectangle, comp: CompSpec, cursor: Point, delta_y: f32) -> Option<ObservationCamera>
function	scroll_delta_notches	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:396	public	`ScrollDelta` を「ノッチ数」(`zoom_at_screen_point` の `delta_y`)へ正規化する。	(delta: ScrollDelta) -> f32
function	pan_by_screen_delta	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:413	public	中ボタンドラッグの1フレーム分の画面移動量(screen px、`bounds` ローカル)を	(current: ObservationCamera, bounds: Rectangle, comp: CompSpec, screen_delta: [f32; N]) -> ObservationCamera
function	render_camera_frame_corners_on_screen	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:489	public	[`render_camera_frame_corners`] を実際の Stage screen 座標(letterbox 込み)	(bounds: Rectangle, comp: CompSpec, render_camera: ResolvedCamera, observation: ObservationCamera) -> Option<[Point; N]>
function	default	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:510	default		() -> Interaction
struct	Interaction	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:511	public	canvas の drag 状態。**Document でも Session でもない、widget 内だけの	
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:520	default		(self: &Self) -> StageOverlay
struct	StageOverlay	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:521	public	Stage の観測カメラ入力(ホイール=ズーム・中ボタンドラッグ=パン)と	
function	new	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:530	public		(comp: CompSpec, render_camera: ResolvedCamera, observation: Option<ObservationCamera>, dims: Dimensions, colors: Colors) -> Self
function	view	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:546	public		(self: Self) -> Element<Message>
function	frame_corners_on_screen	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:559	public	[`render_camera_frame_corners_on_screen`] をこの overlay 自身が持つ	(self: &Self, bounds: Rectangle) -> Option<[Point; N]>
function	update	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:581	default	**翻訳だけ**(`motolii-timeline-pane` の入力処理と同じ規律)。ズーム/パンの	(self: &Self, state: &mut Interaction, event: &Event, bounds: Rectangle, cursor: Cursor) -> Option<Action<Message>>
function	draw	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:630	default	**観測中(`Some`)だけ**レンダリングカメラのフレーム枠を hairline で描く	(self: &Self, _state: &Interaction, renderer: &Renderer, _theme: &Theme, bounds: Rectangle, _cursor: Cursor) -> Vec<Geometry>
function	mouse_interaction	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:664	default	中ボタンドラッグ中は掴んでいる手触り(`motolii-timeline-pane` の	(self: &Self, state: &Interaction, _bounds: Rectangle, _cursor: Cursor) -> Interaction
function	observation_preview_source	motolii-stage-pane	ui/motolii-stage-pane/src/lib.rs:698	public	観測カメラ(裁定157)が有効な間だけ、その視点で再合成する	(engine: &mut Engine, view: &StoreView, observation: &ObservationCamera, playhead: i64) -> Option<Result<Vec<u8>, String>>
module	marquee	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:1	public	Stage 矩形選択(マーキー、B31 キャンバス側第1切片 — 発注 2026-08-22)。	
function	apply_selection	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:107	public	ヒット集合を現在選択へ合成する純関数(意味の正本 — shell はこれを呼ぶだけ)。	(current: &[LayerId], hits: &[LayerId], additive: bool) -> Vec<LayerId>
function	marquee_rect	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:128	public	drag の2点から正規化した選択矩形を組む(どの向きへ drag しても	(origin: Point, current: Point) -> Rectangle
function	selection_quad	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:143	public	レイヤーの screen quad(bounds ローカル、TL→TR→BR→BL)。**[`gizmo_layout`]	(bounds: Rectangle, comp: CompSpec, render_camera: ResolvedCamera, observation: Option<ObservationCamera>, target: &GizmoTarget, dims: Dimensions) -> Option<[Point; N]>
function	rect_intersects_quad	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:170	public	軸平行の選択矩形と(回転/skew され得る)凸 quad の交差判定(SAT)。	(rect: Rectangle, quad: [Point; N]) -> bool
function	quad_contains_point	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:204	public	点が凸 quad の中か(縁上も含む)。交差積の符号が一貫するかで見る —	(quad: [Point; N], p: Point) -> bool
function	marquee_hit_ids	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:223	public	マーキー矩形に交差した全レイヤー(候補列の順のまま = 下→上の描画順)。	(rect: Rectangle, quads: &[(LayerId, [Point; N])]) -> Vec<LayerId>
function	click_hit_id	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:232	public	クリック位置の最前面レイヤー(候補列は下→上なので**後ろから**最初の命中)。	(cursor: Point, quads: &[(LayerId, [Point; N])]) -> Option<LayerId>
function	press_starts_marquee	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:243	public	press がマーキー/クリック選択を始めてよいか(優先順位の正本)。	(gizmo_layouts: &[GizmoLayout], cursor: Point) -> bool
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:257	default		(self: &Self) -> MarqueeDragState
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:257	default		(self: &Self, other: &MarqueeDragState) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:257	default		(self: &Self, f: &mut Formatter) -> Result
struct	MarqueeDragState	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:258	public	進行中の press〜release。閾値([`CLICK_DRAG_THRESHOLD`])を1度でも超えたら	
function	begin	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:265	public		(origin: Point) -> Self
function	update	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:273	public		(self: &mut Self, cursor: Point)
function	is_marquee	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:283	public	マーキーとして扱うか(false = クリック)。	(self: &Self) -> bool
function	rect	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:288	public	今の選択矩形(正規化済み)。	(self: &Self) -> Rectangle
function	origin	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:294	public	press した点(クリック判定に使う — release イベントは位置を運ばないので	(self: &Self) -> Point
function	release_message	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:305	public	release 時の message を決める純関数(publish 規則の正本):	(drag: &MarqueeDragState, quads: &[(LayerId, [Point; N])], additive: bool) -> Option<SelectLayers>
struct	MarqueeOverlay	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:331	public	マーキーの canvas 一式。`Shell::view` が毎フレーム組み直し、`stack!` で	
function	new	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:347	public		(comp: CompSpec, render_camera: ResolvedCamera, observation: Option<ObservationCamera>, candidates: Vec<GizmoTarget>, gizmo_layers: Vec<LayerId>, dims: Dimensions, colors: Colors) -> Self
function	view	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:367	public		(self: Self) -> Element<SelectLayers>
function	default	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:413	default		() -> MarqueeInteraction
struct	MarqueeInteraction	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:414	public	canvas の一時状態(drag と Shift の追跡 — `GizmoInteraction` と同型)。	
function	update	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:422	default		(self: &Self, state: &mut MarqueeInteraction, event: &Event, bounds: Rectangle, cursor: Cursor) -> Option<Action<SelectLayers>>
function	draw	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:481	default	マーキー中だけ選択矩形を描く(accent の hairline 縁 + 同色 12% の面 —	(self: &Self, state: &MarqueeInteraction, renderer: &Renderer, _theme: &Theme, bounds: Rectangle, _cursor: Cursor) -> Vec<Geometry>
function	mouse_interaction	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:516	default	マーキー drag 中は Crosshair(Timeline 空白面の scrub と同じ「面を引く」	(self: &Self, state: &MarqueeInteraction, _bounds: Rectangle, _cursor: Cursor) -> Interaction
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:92	default		(self: &Self) -> SelectLayers
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:92	default		(self: &Self, other: &SelectLayers) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:92	default		(self: &Self, f: &mut Formatter) -> Result
struct	SelectLayers	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:93	public	キャンバス選択の1確定。release 時に1回だけ publish される(drag 途中の	
struct_field	ids	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:96	public	ヒットしたレイヤー(クリック=0または1件、マーキー=交差した全件。	Vec<LayerId>
struct_field	additive	motolii-stage-pane	ui/motolii-stage-pane/src/marquee.rs:98	public	Shift 押下(追加/トグル)。`false` = 置換。	bool
module	sheets	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:1	public	Stage 方眼シート束+セーフマージン(B22 第1切片、発注 2026-08-22) —	
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:104	default		(self: &Self) -> Sheet
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:104	default		(self: &Self, other: &Sheet) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:104	default		(self: &Self, f: &mut Formatter) -> Result
enum	Sheet	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:105	public	方眼シート束の1枚。mock v5 のチェックボックス4つと1:1。	
variant	Grid	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:107	default	方眼(map 1119/1469)。	unit
variant	Thirds	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:109	default	三分割(map 1122)。	unit
variant	GoldenRatio	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:111	default	黄金比(mock v5 宣言 — 構図ガイドとしての φ、裁定164 の魔法数棄却とは別物)。	unit
variant	SafeMargins	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:113	default	Safe areas(action 5% + title 10% を1トグルで対に出す — mock と同じ束)。	unit
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:120	default		(self: &Self) -> SheetMessage
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:120	default		(self: &Self, other: &SheetMessage) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:120	default		(self: &Self, f: &mut Formatter) -> Result
enum	SheetMessage	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:121	public	表示トグルの Message。**発火元は Viewer(状態帯 or View メニュー、結線は	
struct_field	0	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:122	default		Sheet
variant	Toggle	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:122	default		tuple(1)
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:129	default		(self: &Self) -> SheetToggles
function	default	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:129	default		() -> SheetToggles
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:129	default		(self: &Self, other: &SheetToggles) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:129	default		(self: &Self, f: &mut Formatter) -> Result
struct	SheetToggles	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:130	public	どのシートが出ているか。**Document ではない**(表示専用 — 市松トグルと	
struct_field	grid	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:131	public		bool
struct_field	thirds	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:132	public		bool
struct_field	golden_ratio	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:133	public		bool
struct_field	safe_margins	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:134	public		bool
function	toggled	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:139	public	1枚だけ反転した新しい値(純関数 — shell 側の `update` はこれを呼ぶだけ)。	(self: Self, sheet: Sheet) -> Self
function	apply	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:151	public	[`SheetMessage`] の適用(結線用の読み口 — match を shell に書かせない)。	(self: Self, message: SheetMessage) -> Self
function	any	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:158	public	1枚でも出ているか(全 off なら overlay は何も描かない — 死に chrome 回避)。	(self: Self) -> bool
function	clone	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:168	default		(self: &Self) -> SheetLine
function	eq	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:168	default		(self: &Self, other: &SheetLine) -> bool
function	fmt	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:168	default		(self: &Self, f: &mut Formatter) -> Result
struct	SheetLine	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:169	public	フレーム空間の線分1本(comp px)。	
struct_field	from	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:170	public		[f32; N]
struct_field	to	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:171	public		[f32; N]
function	grid_lines	motolii-stage-pane	ui/motolii-stage-pane/src/sheets.rs:177	public	方眼の内側の線(縁と重なる 0/width/height 上の線は描かない — comp 枠線と	(comp: CompSpec) -> Vec<SheetLine>
